STN Code,Sampling Date,Month,Sampling Time,Stn Name,Type Water Body,Name Of Water Body,River Basin,District,State Name,Mon Agency,Frequency,Major Polluting Sources,Use Based Class, Use of Water in Down Stream, Visibility Effluent Discharge,Weather,Approx Depth,Human Activities,Floating Matter,Color,Odor,Flow,Temperature,Dissolved O2,pH,Conductivity,BOD,Nitrate N,Fecal Coliform,Total Coliform,Fecal Streptococci,Turbidity,Phenophelene Alkanity,Total Alkalinity,Chlorides,COD,Total Kjeldahl N,Amonia N,Hardness CaCo3,Calcium CaCo3,Magnesium CaCo3,Sulphate,Sodium,Total Dissolved Solids,Total Fixed Solids,Total Suspended Solids,Phosphate,Boron,Potassium,Flouride,Remark,latitude,longitude
2810,45909,Sep,0.604166667,"Sea water at Haji Ali, Village. Worli, Taluka. Worli, District. Mumbai.",Sea,Haji Ali,Haji Ali,Mumbai,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,No Information,NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0,28,4.7,7.7,35910,12,1.09,170,920,NA,1(BDL),5(BDL),118,17394.61,196,2.24,0.4,4960,840,4120,2002,8479,33524,27029,44,0.2(BDL),0.5(BDL),223.3,0.56,NA,18° 58.722’,72° 48.685’
2809,45909,Sep,0.583333333,"Sea water at Malabar Hill, Village. Walkeshwar,Taluka. Mumbai,District. Mumbai.",Sea, Malabar Hill, Malabar Hill,Mumbai,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,No Information,NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0,28,4.9,7.8,36260,12,1.01,220,920,NA,1(BDL),5(BDL),112,15895.07,204,2.24,0.4,6440,880,5560,1920,7747,32821,27273,42,0.2(BDL),0.5(BDL),206.8,0.69,NA,18° 57.176’,72° 48.400’
1317,45909,Sep,0.333333333,"Thane creek at Elephanta Island, Village. Elephanta Island , Taluka. Mumbai, District. Mumbai.",Creek, Eliphanta Island, Eliphanta Island,Mumbai,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,No Information,NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0,28,4.7,7.6,35880,13.5,1.11,220,920,NA,1.69,5(BDL),114,15395.23,196,2.24,0.4,4720,800,3920,1995,7618,32498,27008,32,0.2(BDL),0.5(BDL),209.8,0.61,NA,18° 57’,72° 57’
2808,45909,Sep,0.541666667,"Sea water at Nariman Point, Village. Colaba, Taluka. Colaba, District. Mumbai.",Sea,Narimen Point,Narimen Point,Mumbai,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,No Information,NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0,28,4.5,7.6,36860,13,1.15,170,540,NA,1(BDL),5(BDL),118,16594.85,204,2.24,0.4,4800,840,3960,1998,8086,32481,26994,30,0.2(BDL),0.5(BDL),210.6,0.64,NA,18° 55.534’,72° 49.108’
2168,45909,Sep,0.666666667,"Mithi river near Road bridge, Village. Mahim, Taluka. Bandra, District. Mumbai.",River,Mithi River,Mithi River,Mumbai,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,No Information,NA,Muncipal Sewage,Clear,Less than 50cm,Others,Yes,Slight Blackish,Odor Free,0,28,3.5,7.2,345,18,0.8,1400,9200,110,1(BDL),5(BDL),102,34.49,52,8.96,4.35,102,86,16,13.72,18.04,294,241,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,19°03.095’,72°50.907’
2169,45725,Sep,0.75,"Sea water at Versova beach, Village. Versova, Taluka. Andheri, District. Mumbai.",Sea,Versova Beach,Versova Beach,Mumbai,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,No Information,NA,Muncipal Sewage,Clear,Less than 50cm,Others,Yes,Light Brown,None,0,28,4.8,7.5,23190,14,0.94,280,920,NA,3.35,5(BDL),118,9796.96,220,2.24,0.4,3000,500,2500,1925,4221.5,19712,16193,52,0.2(BDL),0.5(BDL),173.65,0.48,NA,19°08.321’,72°48.349’
2812,45725,Sep,0.708333333,"Sea water at Juhu beach,  Village. Juhugaon, Taluka. Santacruz,  District. Mumbai.",Sea,Juhu  Beach,Juhu  Beach,Mumbai,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,No Information,NA,Muncipal Sewage,Clear,Less than 50cm,Others,Yes,Light Brown,Odor Free,0,28,4.2,7.2,23680,13,0.71,240,920,NA,1(BDL),5(BDL),118,10046.88,196,2.24,0.4,3220,600,2620,157.72,4346.5,20928,16905,52,0.2(BDL),0.5(BDL),151.15,0.48,NA,19° 05.795’,72° 49.564’
2782,45909,Sep,0.565972222,"Rabodi nalla, Village. Rabodi,Taluka. Thane, District. Thane.",Nala,Rabodi,Rabodi,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,30,2.3,7.5,1086,18,0.58,140,920,NA,1(BDL),5(BDL),152,243.92,44,4.48,2.82,182,92,90,48.4,146.34,923,757,30,0.2(BDL),0.5(BDL),13.3,0.2(BDL),NA,19° 12.081’,72° 59.173’
2783,45909,Sep,0.607638889,"Colour chem  Nalla, Village. Majiwada,Taluka. Thane,District. Thane.",Nala,Colour Chem ,Colour Chem ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,30,2.4,7.4,1068,18,0.76,140,540,NA,1(BDL),5(BDL),154,227.93,36,4.48,2.73,180,88,92,46.32,112.72,908,744,21,0.2(BDL),0.5(BDL),16.43,0.2(BDL),NA,19° 12.957’,72° 59.153’
2784,45909,Sep,0.631944444,"Sandoz nalla, Village. Sandozbaug,Taluka. Thane,District. Thane.",Nala,Sandoz ,Sandoz ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,30,2.5,7.3,612,20,2.13,140,920,NA,1(BDL),5(BDL),196,57.98,40,12.32,7.32,176,114,62,47.94,29.91,520,427,25,0.2(BDL),0.5(BDL),5.9,0.2(BDL),NA,19° 14.219’,72° 59.844’
2792,45909,Sep,0.534722222,"Ulhas creek at Mumbra Reti bunder, Village. Mumbra,Taluka. Thane, District. Thane.",Creek,Ulhas ,Ulhas ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,30,5.8,7.4,439,6,0.38,94,430,NA,1(BDL),5(BDL),100,73.48,20,3.36,2,112,58,54,20.75,36.22,373,306,16,0.2(BDL),0.5(BDL),3.85,0.2(BDL),NA,19° 12.573’,73° 01.068’
2793,45909,Sep,0.552083333,"Thane creek at Kalwa road bridge, Village. Kalwa,Taluka. Thane,District. Thane.",Creek,Thane ,Thane ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,30,2.5,7.4,1451,16,0.48,240,540,NA,1.48,5(BDL),146,402.38,100,4.48,2.8,218,92,126,66.56,197.9,1233.01,1011,53,0.2(BDL),0.5(BDL),15.09,0.2(BDL),NA,19° 11.736’,72° 59.152’
2794,45909,Sep,0.513888889,"Ulhas creek at Kolshet Reti bunder, Village. Kolshet, Taluka. Thane, District. Thane.",Creek,Ulhas ,Ulhas ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,30,6.9,7.5,260,3.6,0.43,14,130,NA,1(BDL),5(BDL),80,32.49,12,3.36,1.97,82,58,24,14.69,16.45,221,181,24,0.2(BDL),0.5(BDL),1.65,0.2(BDL),NA,19° 14.723’,72° 59.856’
2795,45909,Sep,0.5,"Ulhas creek at Gaimukh at Nagla Bunder on Ghod bunder road, Village. Nagla,Taluka. Thane,District. Thane.",Creek,Ulhas ,Ulhas ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,30,6.8,7.6,172,4,0.46,22,79,NA,1(BDL),5(BDL),66,19.49,16,3.36,1.94,70,42,28,8.58,12.22,146,120,16,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,19° 17.229’,72° 56.310’
1316,45725,Sep,0.520833333,"Bassein creek at VasaiFort , Village. Bassein, Taluka. Vasai, District. Thane.",Creek,Bassein ,Bassein ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,28,4.1,7,1116,8,0.72,240,920,NA,1.15,5(BDL),100,269.92,56,2.24,0.4,168,64,104,71.26,124.02,949,778,38,0.2(BDL),0.5(BDL),5.3,0.2(BDL),NA,19° 18’,72° 46’
2696,45725,Sep,0.4375,"Pehlar Dam on Pehlar river. inlet of water works, Village. Pehlar, Taluka. Vasai, District. Thane.",Dam,Pehlar,Pehlar ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,26,7,7.5,116,2.8,0.43,1.8(BDL),22,1.8(BDL),1(BDL),BDL,46,11.5,24,1.5(BDL),0.4,50,30,20,7.67,5.78,99,82,BDL,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,19° 26.601’,72° 53.374’
2796,45725,Sep,0.416666667,"Ulhas creek at Versova bridge, Village. Versova, Taluka. Vasai, District. Thane.",Creek,Ulhas ,Ulhas ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,26,5.9,7.3,202,6,0.44,110,540,NA,1(BDL),5(BDL),66,22.99,36,3.36,2.62,76,50,26,11.3,11.29,172,141,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,19° 17.225’,72° 54.337’
2797,45725,Sep,0.579861111,"Bhayander creek at D/s of Railway bridge at  Jasal park choupathy, Village. Navghar, Taluka. Bhayander, District. Thane.",Creek,Bhayander ,Bhayander ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,29,5.8,7.4,1242,8,0.79,140,540,NA,1.82,5(BDL),100,335.9,56,1.5(BDL),0.4,182,68,114,67.22,157.78,1056,866,34,0.2(BDL),0.5(BDL),5.68,0.2(BDL),NA,19° 19.042’,72° 51.409’
2805,45725,Sep,0.472222222,"Arnala sea, Village. Arnala, Taluka. Vasai, District. Thane.",Sea,Arnala ,Arnala ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,27,4.5,7.4,1393,10,1.26,170,920,NA,1.43,5(BDL),96,377.88,92,2.24,0.4,202,82,120,74.98,156.34,1184,971,48,0.2(BDL),0.5(BDL),5.77,0.2(BDL),NA,19° 26.951’,72° 44.950’
2806,45725,Sep,0.607638889,"Uttan sea at Bhayander, Village. Uttan, Taluka. Bhayander, District. Thane.",Sea,Uttan ,Uttan ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,29,5,7.5,1359,10,1.2,210,1600,NA,1.23,5(BDL),100,357.89,84,2.24,0.4,202,78,124,56.62,162.44,1155,947,46,0.2(BDL),0.5(BDL),6.26,0.2(BDL),NA,19° 16.822’,72° 47.007’
2798,45909,Sep,0.086805556,"Kharekuran Murbe creek , Village. Kharekuran, Taluka. Palghar, District. Thane.",Creek,Kharekuran Murbe ,Kharekuran Murbe ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Cloudy,Less than 50cm,Others,Yes,Light Brown,None,0,26,4.2,8.1,23900,13,0.73,94,430,NA,1(BDL),5(BDL),110,10446.76,204,2.24,0.4,3140,580,2560,1501.5,4410,20315,16658,59,0.2(BDL),0.5(BDL),182.1,0.46,NA,19° 44.446’,72° 42.604’
2799,45909,Sep,0.173611111,"Dandi Creek, Village. Dandi, Taluka. Palghar, District. Thane.",Creek,Dandi ,Dandi ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Cloudy,Less than 50cm,Others,Yes,Light Brown,None,0,26,4.4,8.2,28510,13,1.54,170,540,NA,1(BDL),5(BDL),114,12096.25,212,2.24,0.4,3780,660,3120,1476,5736,24234,19871,62,0.2(BDL),0.5(BDL),190.6,0.58,NA,19° 48.041’,72° 41.255’
2800,45909,Sep,0.125,"Sarwali Creek, Village. Sarwali, Taluka. Palghar, District. Thane.",Creek,Sarwali ,Sarwali ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Cloudy,Less than 50cm,Others,Yes,Clear,None,0,26,4.8,7.8,617,7,3.5,170,430,NA,1(BDL),5(BDL),178,85.97,84,5.6,0.4,218,138,80,20.58,38,525,431,10(BDL),0.2(BDL),0.5(BDL),3.15,1.34,NA,19° 46.201’,72° 45.091’
2807,45909,Sep,0.138888889,"Navapur sea, Village. Navapur, Taluka. Palghar, District. Thane.",Sea,Navapur ,Navapur ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Cloudy,Less than 50cm,Others,Yes,Brown,None,0,26,4.9,8.1,22050,12,3.6,70,540,NA,1.21,5(BDL),132,9547.04,236,5.6,0.4,3220,560,2660,1789,3905.5,19743,16369,44,0.2(BDL),0.5(BDL),119.36,0.51,NA,19° 47.568’,72° 41.437’
2785,45909,Sep,0.15625,"BPT, Navapur, Village. Navapur, Taluka. Palghar, District. Thane.",Nala,BPT Navapur ,BPT Navapur ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Cloudy,Less than 50cm,Others,Yes,Reddish Brown,None,NA,26,1,7.5,2279,34,5.26,39,430,NA,1.57,5(BDL),156,342.39,120,14.56,4.25,206,158,48,1445,194.52,2215,1949,32,0.2(BDL),0.5(BDL),15.07,0.23,NA,19° 47.215’,72° 41.404’
2786,45909,Sep,0.1875,"Tarapur MIDC Nalla ( near Sump 1), Village. MIDC Tarapur, Taluka. Palghar, District. Thane.",Nala,Tarapur MIDC Nalla,Tarapur MIDC Nalla,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Cloudy,Less than 50cm,Others,Yes,Light Pink,None,0,26,0.3(BDL),7.6,2095,50,9.7,130,240,NA,2.32,5(BDL),256,404.87,192,11.2,0.4,648,412,236,116.48,189,1781,1460,30,0.2(BDL),0.5(BDL),21.8,2.83,NA,19° 47.138’,72° 44.412’
2787,45909,Sep,0.197916667,"Tarapur MIDC Nalla ( Near Sump 2), Village. MIDC  Tarapur, Taluka. Palghar, District. Thane.",Nala,Tarapur MIDC Nalla,Tarapur MIDC Nalla,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Cloudy,Less than 50cm,Others,Yes,Grayish,None,0,26,0.3(BDL),7.4,1393,50,1.63,94,220,NA,1(BDL),5(BDL),334,225.93,108,40.88,24.6,438,262,176,91.4,114.22,1184,971,22,0.2(BDL),0.5(BDL),12.54,0.32,NA,19° 48.336’,72° 43.464’
2788,45909,Sep,0.208333333,"Tarapur MIDC Nalla ( Near Sump 3), Village. MIDC  Tarapur, Taluka. Palghar, District. Thane.",Nala,Tarapur MIDC Nalla,Tarapur MIDC Nalla,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Cloudy,Less than 50cm,Others,Yes,Brown,None,0,26,0.3(BDL),7.4,2690,65,2.83,70,350,NA,2.11,5(BDL),320,461.86,236,25.76,13.84,488,316,172,493.2,232.65,2287,1875,35,0.2(BDL),0.53,23.3,0.71,NA,19° 46.933’,72° 43.309’
2706,45878,Sep,0.40625,"Surya River at U/S of Surya Dam, Village. Dhamni, Taluka. Vikramgad, District. Thane.",River,Surya ,Surya ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,26,7.3,7.8,141,2.8,0.3(BDL),1.8(BDL),58,1.8(BDL),1(BDL),5(BDL),54,13,16,1.5(BDL),0.4,62,38,24,7.9,7.56,121,99,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,19° 55.064’,72° 03.463’
2707,45878,Sep,0.53125,"Surya river at MIDC pumping station on Boisar . Chillarphata road, Village. Garvashet, Taluka. Palghar, District. Thane",River,Surya ,Surya ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,26,7.1,8,118,3,0.3(BDL),1.8(BDL),84,1.8(BDL),1(BDL),5(BDL),42,11.5,12,1.5(BDL),0.4,42,24,18,5.31,6.5,100,82,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,19° 47.134’,72° 50.362’
2708,45878,Sep,0.576388889,"Surya river at intake of Vasai.Virar water Scheme, Village. Masvan, Taluka. Palghar, District. Thane.",River,Surya ,Surya ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,26,7.2,7.7,141,2.8,0.3(BDL),1.8(BDL),38,1.8(BDL),1(BDL),5(BDL),48,13.5,20,1.5(BDL),0.4,50,32,18,8.7,6.88,120,98,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,19° 41.862’,72° 51.060’
2801,45878,Sep,0.475694444,"Savta Creek, Village. Savta, Taluka. Dahanu, District. Thane.",Creek,Savta ,Savta ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Light Brown,None,0,26,4.5,8.1,2196,9,0.31,220,920,NA,1(BDL),5(BDL),64,644.8,84,1.5(BDL),0.4,320,106,214,112.72,313.3,1867,1531,14,0.2(BDL),0.5(BDL),14.7,0.2(BDL),NA,19° 57.905’,72° 46.792’
2802,45878,Sep,0.451388889,"Dahanu Creek at Dahanu Fort, Village. Danugaon, Taluka. Dahanu, District. Thane.",Creek,Dahanu ,Dahanu ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Light Brown,None,0,26,4.4,8.3,2406,8,0.31,280,920,NA,1(BDL),5(BDL),124,539.83,76,1.5(BDL),0.4,354,116,238,112.4,265.7,2045,1677,16,0.2(BDL),0.5(BDL),20.1,0.2(BDL),NA,19° 58.312’,72° 43.132’
1092,45666,Sep,0.5875,"Kalu river at Atale village, Village. Atale, Taluka. Kalyan, District. Thane.",River,Kalu ,Kalu ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,5,27,7.2,7.8,125,3,0.32,11,350,1.8(BDL),1(BDL),5(BDL),60,7,16,1.5(BDL),0.4,56,34,22,5(BDL),5(BDL),107,88,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,19° 27’,73° 10’
2791,45666,Sep,0.546527778,"Ulhas creek at Reti bunder at D/s of Kalyan. Bhiwandi bridge, Village. Kalyan, Taluka. Kalyan, District. Thane.",Creek,Ulhas ,Ulhas ,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,5,27,5.2,7.4,226,8,2.32,170,920,NA,1(BDL),5(BDL),90,17.49,36,4.48,2.32,86,50,36,8.9,8.7,192,158,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,19° 15.71’,73° 07.043’
1093,45725,Sep,0.375,"Ulhas river at U/s of NRC Bund, Village. Mohane, Taluka. Kalyan, District. Thane.",River,Ulhas ,Ulhas ,Thane,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Clear,Greater than 100cm,Others,No,Clear,Odor Free,0,28,7.1,7.6,158,3.4,0.32,4,130,1.8(BDL),1(BDL),5(BDL),68,7.5,16,1.5(BDL),0.4,70,38,32,6.23,5(BDL),134,110,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,19° 15’,73° 15’
2162,45725,Sep,0.583333333,"Ulhas river at Jambhul water works, Village. Jambhul, Taluka. Ambernath, District. Thane.",River,Ulhas ,Ulhas ,Thane,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Clear,Greater than 100cm,Others,No,Clear,Odor Free,0,28,7.4,7.7,150,2.8,0.36,1.8(BDL),79,1.8(BDL),1(BDL),5(BDL),68,8.5,28,1.5(BDL),0.4,64,38,26,5.36,5(BDL),128,105,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,19°12.012’,73°13.612’
1094,45725,Sep,0.541666667,"Ulhas river at U/s of Badlapur water works, Village. Kulgaon, Taluka. Ambernath, District. Thane.",River,Ulhas ,Ulhas ,Thane,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Clear,Greater than 100cm,Others,Yes,Clear,Odor Free,0,28,6.8,7.6,149,2.8,0.35,1.8(BDL),84,1.8(BDL),1(BDL),5(BDL),64,8.5,16,1.5(BDL),0.4,68,38,30,5(BDL),5(BDL),127,104,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,19°08.969’,73°15.205 ’
2653,45939,Sep,0.458333333,"Bhatsa River at D/s of Liberty Oil Mills, Satnel, Shahapur, Thane.",River,Bhatsa river,Bhatsa ,Thane,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,50-100cm,Others,No,Clear,Odor Free,0,26,7.4,7.9,159,3,0.31,94,540,1.8(BDL),1(BDL),5(BDL),76,10,12,1.5(BDL),0.4,72,40,32,5(BDL),5.27,135,111,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,19° 26.874’,73° 20.964’
2654,45939,Sep,0.479166667,"Bhatsa River at U/s of Liberty Oil Mills, Satnel, Shahapur, Thane.",River,Bhatsa river,Bhatsa ,Thane,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,50-100cm,Others,No,Clear,Odor Free,0,26,7.4,7.9,158,2.8,0.3(BDL),94,430,1.8(BDL),1(BDL),5(BDL),78,9,20,1.5(BDL),0.4,70,40,30,5(BDL),5(BDL),134,110,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,19° 27.011’,73° 21.270’
2709,45939,Sep,0.583333333,"Tansa river near road bridge, Village. Dakewali, Taluka. Wada, District. Thane.",River,Tansa ,Tansa ,Thane,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,50-100cm,Others,No,Clear,Odor Free,0,27,7.2,7.8,159,3,0.32,6,110,1.8(BDL),1(BDL),5(BDL),78,10,12,1.5(BDL),0.4,74,40,34,5(BDL),5.45,135,111,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,19° 29.111’,73° 04.944’
2712,45939,Sep,0.583333333,"Vaitarna river near road bridge, Village. Gandhare, Taluka. Wada, District. Thane.",River,Vaitarna ,Vaitarna ,Thane,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,50-100cm,Others,No,Clear,Odor Free,0,24,7.3,7.8,158,3,0.31,6,94,1.8(BDL),1(BDL),5(BDL),74,9,12,1.5(BDL),0.4,72,38,34,5(BDL),5(BDL),134,110,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,19° 37.957’,73° 07.799’
1461,45939,Sep,0.583333333,"Bhatsa river at D/s of Pise Dam, Village. Pise, Taluka. Bhiwandi, District. Thane.",River,Bhatsa ,Bhatsa ,Thane,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0,30,6.6,7.7,156,3,0.44,1.8(BDL),94,1.8(BDL),1(BDL),5(BDL),76,9.5,20,1.5(BDL),0.4,80,40,40,5.32,5.35,133,109,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,19°18.919',73°10.991 '
2185,45697,Sep,0.458333333,Vashi Creek at Vashi Bridge,Creek,Vashi Creek,NA,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Fishing,Yes,Clear,None,1,28,4.4,7.6,927,9,0.7,94,540,NA,1(BDL),5(BDL),98,215.93,68,3.36,1.02,162,76,86,49.6,88.69,788,646,18,0.2(BDL),0.5(BDL),7.82,0.2(BDL),NA,19°03.832’,72°58.682’
2184,45666,Sep,0.190277778,Vashi Creek at Airoli Bridge,Creek,Vashi Creek,NA,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,28,4.1,7.5,1103,9,0.62,110,540,NA,1.52,5(BDL),146,245.92,72,5.6,3.05,182,88,94,34.36,82.58,938,769,22,0.2(BDL),0.5(BDL),8.53,0.2(BDL),NA,19°08.997’,72°59.031’
5793,45666,Sep,0.189583333,Thane creek Flamingo Sanctuary,Creek,NA,NA,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,28,4.1,7.4,1117,10,0.67,110,430,NA,1.57,5(BDL),150,245.92,76,5.6,3.05,182,90,92,34.82,146.82,949,779,21,0.2(BDL),0.5(BDL),6.92,0.22,NA,19.148643,72.98188
1151,45756,Sep,0.506944444,"Patalganga river at Shilphata bridge, Village.Khopoli,Taluka. Khalapur, District. Raigad.",River,Patalganga ,Patalganga ,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,27,6.9,7.4,140,3.2,0.42,70,540,6,1(BDL),5(BDL),56,8,12,1.5(BDL),0.4,68,30,38,6.5,5(BDL),118,97,12,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,18°48.075 ’,73°19.391’
